CTY_CODE,CTY_NAME,GEN_VAL_MO,time,year,month,quarter,mom_change,rolling_3_month_avg,rolling_6_month_avg,historical_mean,historical_std,deviation_from_avg,high_disruption_risk
5200,UNITED ARAB EMIRATES,638376563,2025-12-01,2025,12,4,0.12209503445911807,645435129.6666666,626502276.1666666,525922071.5555556,168626142.45773315,0.6668864614075579,0
5200,UNITED ARAB EMIRATES,712334234,2026-01-01,2026,1,1,0.11585273533922025,639875226.0,657346132.5,528475662.82191783,168866423.3848807,1.0887811057561831,0
5200,UNITED ARAB EMIRATES,635318965,2026-02-01,2026,2,1,-0.10811675941437349,662009920.6666666,671016811.5,529919491.2297297,168165109.34178323,0.6267618424702689,0
5200,UNITED ARAB EMIRATES,789839571,2026-03-01,2026,3,1,0.24321736720074139,712497590.0,678966359.8333334,533385092.29333335,169700111.50667852,1.511221627550751,0
5210,YEMEN,83275,2020-01-01,2020,1,1,,83275.0,83275.0,83275.0,,,0
5210,YEMEN,330411,2020-02-01,2020,2,1,2.9677093965776042,206843.0,206843.0,206843.0,174751.5414753186,0.7071067811865476,0
5210,YEMEN,674335,2020-03-01,2020,3,1,1.0408975488104208,362673.6666666667,362673.6666666667,362673.6666666667,296847.8408972067,1.0499026450431765,0
5210,YEMEN,753655,2020-04-01,2020,4,2,0.11762699548444022,586133.6666666666,460419.0,460419.0,311387.7987076565,0.9417067759784058,0
5210,YEMEN,1643,2020-05-01,2020,5,2,-0.9978199574075671,476544.3333333333,368663.8,368663.8,338846.3582852854,-1.0831481319654426,1
5210,YEMEN,191806,2020-06-01,2020,6,2,115.74132684114424,315701.3333333333,339187.5,339187.5,311555.1270460815,-0.473051114251768,0
5210,YEMEN,592543,2020-07-01,2020,7,3,2.0892829212850486,261997.33333333334,424065.5,375381.14285714284,300097.7998477766,0.7236369518637312,0
5210,YEMEN,110104,2020-08-01,2020,8,3,-0.8141839495192754,298151.0,387347.6666666667,342221.5,293239.932003032,-0.7915617031230248,1
5210,YEMEN,22633,2020-09-01,2020,9,3,-0.7944398023686696,241760.0,278730.6666666667,306711.6666666667,294260.9129263518,-0.9653972178689136,1
5210,YEMEN,399432,2020-10-01,2020,10,4,16.64821278663898,177389.66666666666,219693.5,315983.7,278976.9471165235,0.2991225650094492,0
5210,YEMEN,357021,2020-11-01,2020,11,4,-0.10617827314786998,259695.33333333334,278923.1666666667,319714.36363636365,264949.84371207794,0.1408064101527745,0
5210,YEMEN,386762,2020-12-01,2020,12,4,0.08330322305970794,381071.6666666667,311415.8333333333,325301.6666666667,253360.1401725268,0.2425809098916728,0
5210,YEMEN,643539,2021-01-01,2021,1,1,0.6639147589473631,462440.6666666667,319915.1666666667,349781.46153846156,258132.65042693823,1.1380100036770957,0
5210,YEMEN,512646,2021-02-01,2021,2,1,-0.20339559840196164,514315.6666666667,387005.5,361414.64285714284,251796.5918659825,0.6006092299428314,1
5210,YEMEN,531740,2021-03-01,2021,3,1,0.03724597480522629,562641.6666666666,471856.6666666667,372769.6666666667,246590.53489240783,0.6446732977918034,0
5210,YEMEN,1128963,2021-04-01,2021,4,2,1.1231485312370708,724449.6666666666,593445.1666666666,420031.75,304125.5849832434,2.331047715170233,0
5210,YEMEN,617982,2021-05-01,2021,5,2,-0.4526109358765522,759561.6666666666,636938.6666666666,431675.8823529412,298356.4263370412,0.6244414438608281,1
5210,YEMEN,295407,2021-06-01,2021,6,2,-0.5219812227540608,680784.0,621712.8333333334,424105.3888888889,291224.84741683275,-0.4419210449604312,1
5210,YEMEN,4580867,2021-07-01,2021,7,3,14.506968352137898,1831418.6666666667,1277934.1666666667,642882.3157894737,994737.9906362307,3.9588160111305353,0
5210,YEMEN,1223340,2021-08-01,2021,8,3,-0.7329457502258852,2033204.6666666667,1396383.1666666667,671905.2,976867.9980661934,0.5644926449547121,1
5210,YEMEN,458182,2021-09-01,2021,9,3,-0.6254663462324457,2087463.0,1384123.5,661727.9047619047,953274.7009488873,-0.21352282249733015,1
5210,YEMEN,102733,2021-10-01,2021,10,4,-0.7757812397693493,594751.6666666666,1213085.1666666667,636319.0454545454,937903.5636802141,-0.568913549449393,1
5210,YEMEN,200973,2021-11-01,2021,11,4,0.9562652701663537,253962.66666666666,1143583.6666666667,617390.9565217391,920824.9981963545,-0.45222268871651894,0
5210,YEMEN,99293,2021-12-01,2021,12,4,-0.5059386086688262,134333.0,1110898.0,595803.5416666666,906772.873093558,-0.5475577803433453,1
5210,YEMEN,156160,2022-01-01,2022,1,1,0.5727191242081517,152142.0,373446.8333333333,578217.8,892025.0132816251,-0.4731457007548625,0
5210,YEMEN,828280,2022-02-01,2022,2,1,4.304047131147541,361244.3333333333,307603.5,587835.5769230769,875377.2454226657,0.27467520355846964,0
5210,YEMEN,1000122,2022-03-01,2022,3,1,0.20746848891679148,661520.6666666666,397926.8333333333,603105.4444444445,862037.33590138,0.46055610241106254,0
5210,YEMEN,1161256,2022-04-01,2022,4,2,0.161114344050026,996552.6666666666,574347.3333333334,623039.3928571428,852474.035207344,0.631358358043068,0
5210,YEMEN,16753101,2022-05-01,2022,5,2,13.426707806030711,6304826.333333333,3333035.3333333335,1179248.4137931035,3110055.265672547,5.007580655592968,0
5210,YEMEN,3986464,2022-06-01,2022,6,2,-0.7620462026701803,7300273.666666667,3980897.1666666665,1272822.2666666666,3098643.7663099053,0.8757514377217163,1
5210,YEMEN,5157809,2022-07-01,2022,7,3,0.29383057265787427,8632458.0,4814505.333333333,1398144.4193548388,3125446.3656776855,1.2029208441815507,0
5210,YEMEN,873401,2022-08-01,2022,8,3,-0.8306643382878273,3339224.6666666665,4822025.5,1381746.1875,3076021.7307725674,-0.16526059696344378,1
5210,YEMEN,707990,2022-09-01,2022,9,3,-0.18938723450053296,2246400.0,4773336.833333333,1361329.3333333333,3029848.344761393,-0.21563433511877148,0
5210,YEMEN,552071,2022-10-01,2022,10,4,-0.22022768683173488,711154.0,4671806.0,1337527.6176470588,2986814.605366494,-0.2629746808642916,1
5210,YEMEN,116344,2022-11-01,2022,11,4,-0.7892589902385744,458801.6666666667,1899013.1666666667,1302636.657142857,2949794.161433122,-0.40216116522737677,1
5210,YEMEN,80865,2022-12-01,2022,12,4,-0.3049491164133947,249760.0,1248080.0,1268698.5555555555,2914471.143379086,-0.4075640132015037,1
5210,YEMEN,965098,2023-01-01,2023,1,1,10.93468125888827,387435.6666666667,549294.8333333334,1260493.1351351351,2874140.7108268626,-0.10277685223356821,0
5210,YEMEN,190728,2023-02-01,2023,2,1,-0.802374473887626,412230.3333333333,435516.0,1232341.4210526317,2840341.316780077,-0.36672121582678163,1
5210,YEMEN,610961,2023-03-01,2023,3,1,2.2033104735539615,588929.0,419344.5,1216408.5897435897,2804484.8890151093,-0.21588548831732637,0
5210,YEMEN,649598,2023-04-01,2023,4,2,0.06323971579200638,483762.3333333333,435599.0,1202238.325,2769746.776871742,-0.1995273826527106,0
5210,YEMEN,785537,2023-05-01,2023,5,2,0.20926634626338125,682032.0,547131.1666666666,1192074.8780487804,2735679.970245562,-0.1486057881296285,0
5210,YEMEN,636733,2023-06-01,2023,6,2,-0.18942965130859524,690622.6666666666,639775.8333333334,1178852.4523809524,2703470.47789536,-0.20052723224223631,0
5210,YEMEN,497183,2023-07-01,2023,7,3,-0.2191656471393818,639817.6666666666,561790.0,1162999.6744186047,2673114.48682707,-0.24907899669082822,1
5210,YEMEN,367248,2023-08-01,2023,8,3,-0.2613424030990601,500388.0,591210.0,1144914.4090909092,2644571.244336315,-0.2940614327393828,1
5210,YEMEN,257474,2023-09-01,2023,9,3,-0.29890972857578535,373968.3333333333,532295.5,1125193.5111111111,2617691.571577077,-0.33148271573810256,1
5210,YEMEN,804573,2023-10-01,2023,10,4,2.1248708607471047,476431.6666666667,558124.6666666666,1118223.5,2588874.3413798357,-0.12115323443347523,0
5210,YEMEN,181524,2023-11-01,2023,11,4,-0.7743846736094798,414523.6666666667,457455.8333333333,1098293.7234042552,2564222.5016095643,-0.35752346874298085,1
5210,YEMEN,652626,2023-12-01,2023,12,4,2.595260130891783,546241.0,460104.6666666667,1089008.9791666667,2537612.3203140544,-0.17196597591891424,0
5210,YEMEN,494287,2024-01-01,2024,1,1,-0.242618283672425,442812.3333333333,459622.0,1076871.7959183673,2512476.6231446313,-0.2318767030712511,1
5210,YEMEN,124604,2024-02-01,2024,2,1,-0.7479116383801314,423839.0,419181.3333333333,1057826.44,2490350.9268519925,-0.37473531538772714,1
5210,YEMEN,457966,2024-03-01,2024,3,1,2.6753715771564317,358952.3333333333,452596.6666666667,1046064.4705882353,2466752.181359476,-0.2384100336597747,0
5210,YEMEN,643590,2024-04-01,2024,4,2,0.4053226658747593,408720.0,425766.1666666667,1038324.5769230769,2443086.2304573148,-0.16157210171381775,0
5210,YEMEN,1471547,2024-05-01,2024,5,2,1.286466539256359,857701.0,640770.0,1046498.5849056604,2420212.670670576,0.17562440699749338,0
5210,YEMEN,438965,2024-06-01,2024,6,2,-0.7016982807888569,851367.3333333334,605159.8333333334,1035247.9629629629,2398696.9309707726,-0.2485862033106626,1
5210,YEMEN,836041,2024-07-01,2024,7,3,0.9045732575490073,915517.6666666666,662118.8333333334,1031626.0181818182,2376534.791143551,-0.08229840308279508,0
5210,YEMEN,191793,2024-08-01,2024,8,3,-0.7705937866683572,488933.0,673317.0,1016629.0,2357503.593508238,-0.3498768792002343,1
5210,YEMEN,2087681,2024-09-01,2024,9,3,9.885074012085948,1038505.0,944936.1666666666,1035419.3859649122,2340662.690592855,0.4495571353634749,0
5210,YEMEN,1245146,2024-10-01,2024,10,4,-0.4035745882632452,1174873.3333333333,1045195.5,1039035.3620689656,2320203.1423074408,0.08883301387397377,1
5210,YEMEN,498190,2024-11-01,2024,11,4,-0.5998943095829725,1277005.6666666667,882969.3333333334,1029868.4915254237,2301191.91483357,-0.2310448285943489,1
5210,YEMEN,425448,2024-12-01,2024,12,4,-0.1460125654870632,722928.0,880716.5,1019794.8166666667,2282940.865292772,-0.2603426245955107,0
5210,YEMEN,581969,2025-01-01,2025,1,1,0.36789689926853586,501869.0,838371.1666666666,1012617.344262295,2264530.376752252,-0.1901711492516709,0
5210,YEMEN,926976,2025-02-01,2025,2,1,0.5928271093477488,644797.6666666666,960901.6666666666,1011236.0322580645,2245918.285947855,-0.037516962565048904,0
5210,YEMEN,1031191,2025-03-01,2025,3,1,0.11242470139464245,846712.0,784820.0,1011552.7777777778,2227733.832107964,0.008815335988159697,0
5210,YEMEN,637775,2025-04-01,2025,4,2,-0.3815161303773985,865314.0,683591.5,1005712.5,2210476.5144455037,-0.16645166668612937,1
5210,YEMEN,898417,2025-05-01,2025,5,2,0.4086739053741524,855794.3333333334,750296.0,1004061.8,2193179.55449849,-0.048169699459084024,0
5210,YEMEN,394002,2025-06-01,2025,6,2,-0.5614486368802015,643398.0,745055.0,994818.4696969697,2177538.743644133,-0.27591539826818295,1
5210,YEMEN,879786,2025-07-01,2025,7,3,1.2329480561012383,724068.3333333334,794691.1666666666,993101.567164179,2161024.9696164397,-0.052436028624089165,0
5210,YEMEN,316622,2025-08-01,2025,8,3,-0.6401147551791004,530136.6666666666,692965.5,983153.3382352941,2146405.546195046,-0.3105337383314447,1
5210,YEMEN,521311,2025-09-01,2025,9,3,0.6464775031425485,572573.0,607985.5,976459.9710144928,2131290.035229934,-0.21355562288142033,0
5210,YEMEN,535854,2025-10-01,2025,10,4,0.027896975126172174,457929.0,590998.6666666666,970165.6,2116444.827544082,-0.20520808969255022,0
5210,YEMEN,175989,2025-11-01,2025,11,4,-0.671572853799729,411051.3333333333,470594.0,958980.014084507,2103385.7196571203,-0.37225270038067243,1
5210,YEMEN,636567,2025-12-01,2025,12,4,2.617084022296848,449470.0,511021.5,954502.0555555555,2088866.2279445906,-0.15220460329257096,0
5210,YEMEN,337182,2026-01-01,2026,1,1,-0.4703118446290807,383246.0,420587.5,946045.6164383561,2075567.4395381059,-0.2933480285149645,1
5210,YEMEN,269777,2026-02-01,2026,2,1,-0.19990687521872463,414508.6666666667,412780.0,936906.8513513514,2062800.7729174134,-0.3234097350117973,0
5210,YEMEN,227660,2026-03-01,2026,3,1,-0.15611783065272433,278206.3333333333,363838.1666666667,927450.2266666667,2050451.6875936678,-0.3412858888120958,0
5230,OMAN,78415004,2020-01-01,2020,1,1,,78415004.0,78415004.0,78415004.0,,,0
5230,OMAN,57511159,2020-02-01,2020,2,1,-0.26657965865818234,67963081.5,67963081.5,67963081.5,14781250.552372506,-0.7071067811865475,1
5230,OMAN,79287945,2020-03-01,2020,3,1,0.37865322797615675,71738036.0,71738036.0,71738036.0,12328565.544183029,0.612391520566013,0
5230,OMAN,108609058,2020-04-01,2020,4,2,0.36980543511374897,81802720.66666667,80955791.5,80955791.5,21004691.96987344,1.3165280661893286,0
5230,OMAN,57070461,2020-05-01,2020,5,2,-0.47453313700593924,81655821.33333333,76178725.4,76178725.4,21095014.01233939,-0.9058189953712641,1
5230,OMAN,57289115,2020-06-01,2020,6,2,0.003831298997216681,74322878.0,73030457.0,73030457.0,20383062.980211478,-0.7722755905372118,0
5230,OMAN,54816921,2020-07-01,2020,7,3,-0.04315294449914264,56392165.666666664,69097443.16666667,70428523.28571428,19839727.663305923,-0.7868859165132763,0
5230,OMAN,45566510,2020-08-01,2020,8,3,-0.16875101394330416,52557515.333333336,67106668.333333336,67320771.625,20362933.777074084,-1.06832649279115,0
5230,OMAN,52776463,2020-09-01,2020,9,3,0.15822921263884382,51053298.0,62688088.0,65704737.333333336,19655076.68504246,-0.6577575117359766,0
5230,OMAN,74211977,2020-10-01,2020,10,4,0.4061566990573051,57518316.666666664,56955241.166666664,66555461.3,18725241.817250893,0.40888741383015575,0
5230,OMAN,73363701,2020-11-01,2020,11,4,-0.011430446058592447,66784047.0,59670781.166666664,67174392.18181819,17882534.574389055,0.3461091487023319,0
5230,OMAN,74555520,2020-12-01,2020,12,4,0.016245349999449932,74043732.66666667,62548515.333333336,67789486.16666667,17182949.76419721,0.3937643958798734,0
5230,OMAN,200038868,2021-01-01,2021,1,1,1.683085947224297,115986029.66666667,86752173.16666667,77962515.53846154,40199827.46448749,3.0367382190727223,0
5230,OMAN,120660213,2021-02-01,2021,2,1,-0.39681615774790324,131751533.66666667,99267790.33333333,81012351.07142857,40273283.7114304,0.9844705540442072,1
5230,OMAN,149571408,2021-03-01,2021,3,1,0.23960835374954947,156756829.66666666,115400281.16666667,85582954.86666666,42654905.89173366,1.5001428744386007,0
5230,OMAN,131335754,2021-04-01,2021,4,2,-0.1219193844855696,133855791.66666667,124920910.66666667,88442504.8125,42766544.68710238,1.002962701366796,0
5230,OMAN,107838848,2021-05-01,2021,5,2,-0.17890715425443093,129582003.33333333,130666768.5,89583466.1764706,41674893.38466933,0.4380426760790441,0
5230,OMAN,109315774,2021-06-01,2021,6,2,0.0136956767193952,116163458.66666667,136460144.16666666,90679705.5,40697218.04210966,0.4579199610331386,0
5230,OMAN,102444649,2021-07-01,2021,7,3,-0.06285575035127133,106533090.33333333,120194441.0,91298913.05263157,39642576.3065181,0.28115569132513285,0
5230,OMAN,114369653,2021-08-01,2021,8,3,0.11640436193011894,108710025.33333333,119146014.33333333,92452450.05,38928582.04561347,0.5630105644310173,0
5230,OMAN,92059244,2021-09-01,2021,9,3,-0.19507280484622957,102957848.66666667,109560653.66666667,92433725.95238096,37942985.353111334,-0.009869596419361547,0
5230,OMAN,152428028,2021-10-01,2021,10,4,0.6557601537549016,119618975.0,113076032.66666667,95160739.68181819,39175498.74659726,1.4618138926222601,0
5230,OMAN,239885915,2021-11-01,2021,11,4,0.5737651280248801,161457729.0,135083877.16666666,101453138.60869566,48740417.04224893,2.8402050042228555,0
5230,OMAN,229316491,2021-12-01,2021,12,4,-0.04406021087148859,207210144.66666666,155083996.66666666,106780778.29166667,54346572.46521862,2.2547091223969136,0
5230,OMAN,174597392,2022-01-01,2022,1,1,-0.23861824660486364,214599932.66666666,167109453.83333334,109493442.84,54903998.77724741,1.1857779143580252,1
5230,OMAN,221093080,2022-02-01,2022,2,1,0.26630230536318655,208335654.33333334,184896691.66666666,113785736.57692307,58076583.42298952,1.8476869178326956,0
5230,OMAN,259722947,2022-03-01,2022,3,1,0.1747221894054758,218471139.66666666,212840642.16666666,119190818.44444445,63497760.52029211,2.213182439885347,0
5230,OMAN,221257141,2022-04-01,2022,4,2,-0.14810322477974958,234024389.33333334,224312161.0,122836044.25,65227971.952381656,1.5088786881470162,0
5230,OMAN,228685891,2022-05-01,2022,5,2,0.03357518752355215,236555326.33333334,222445490.33333334,126486038.96551724,67000645.90607671,1.5253562208601577,0
5230,OMAN,234730735,2022-06-01,2022,6,2,0.026432955586228157,228224589.0,223347864.33333334,130094195.5,68737575.3948101,1.52226113445224,0
5230,OMAN,244233872,2022-07-01,2022,7,3,0.04048526921708828,235883499.33333334,234953944.33333334,133776120.5483871,70623033.51390003,1.564047109784269,0
5230,OMAN,281156625,2022-08-01,2022,8,3,0.15117785546142426,253373744.0,244964535.16666666,138381761.3125,74199082.09901717,1.9242133413048135,0
5230,OMAN,190749850,2022-09-01,2022,9,3,-0.3215530667292652,238713449.0,233469019.0,139968673.0909091,73597284.78569801,0.6899870974446478,1
5230,OMAN,225774794,2022-10-01,2022,10,4,0.1836171509440243,232560423.0,234221961.16666666,142492382.52941176,73952497.275578,1.1261609078628279,0
